1721858505231289, 41.901775, 42.1199, 42.024845, -4.8, -3.2
1721858505247936, 41.821865, 41.9599, 42.008625, -4.8, -4.8
1721858505264585, 41.74195, 41.9599, 41.987312, -4.8, -4.8
1721858505281276, 41.642483, 41.9599, 41.959686, -6.4, -4.8
1721858505297934, 41.535866, 41.7199, 41.9145, -6.4, -6.4
1721858505314614, 41.42911, 41.7199, 41.862682, -6.4, -6.4
1721858505331275, 41.303135, 41.7199, 41.80302, -8, -6.4
1721858505347939, 41.169807, 41.3999, 41.718594, -8, -8
1721858505364639, 41.036224, 41.3999, 41.62744, -8, -8
1721858505381250, 41.0001, 41.3999, 41.54408, 0, -8
1721858505397938, 41.52927, 41.0001, 41.54408, 18.4, 18.4
1721858505414566, 41.83523, 41.0001, 41.63316, 18.4, 18.4
1721858505431242, 42.12275, 41.0001, 41.783375, 16.8, 18.4
1721858505447940, 42.1999, 41.920097, 41.900227, 0, 16.8
1721858505464621, 42.1999, 41.920097, 41.900227, 0, 16.8
1721858505481263, 42.180565, 41.920097, 41.900227, -1.6, 16.8
1721858505497936, 42.15389, 42.1999, 41.906994, -1.6, -1.6
1721858505514585, 42.12725, 42.1999, 41.91286, -1.6, -1.6
